threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.9,350,0,0,1,1.0,1.0,1.0,handlebars.java,"commons-exec,elastic-job-lite,hbase,hector,http-request,httpcore",0.9,351
