threshold,TN,FP,FN,TP,precision,recall,f1,candidate_id,xgb_scale_pos_weight,xgb_max_depth,xgb_min_child_weight,xgb_gamma,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,candidate_threshold,validation_projects,num_validation_tests,target_project,selected_threshold,selected_source_selection_top_k,selected_xgb_candidate_id,selected_xgb_scale_pos_weight,selected_xgb_max_depth,selected_xgb_min_child_weight,selected_xgb_gamma,selected_xgb_subsample,selected_xgb_colsample_bytree,selected_xgb_reg_lambda
0.45,5035,22,100,57,0.7215189873417721,0.3630573248407643,0.48305084745762705,shallower_conservative,2.0,2,15.0,5.0,0.8,0.8,10.0,0.45,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.5,5044,13,102,55,0.8088235294117647,0.3503184713375796,0.4888888888888889,shallower_conservative,2.0,2,15.0,5.0,0.8,0.8,10.0,0.5,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.55,5046,11,103,54,0.8307692307692308,0.34394904458598724,0.48648648648648646,shallower_conservative,2.0,2,15.0,5.0,0.8,0.8,10.0,0.55,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.6,5047,10,104,53,0.8412698412698413,0.3375796178343949,0.48181818181818176,shallower_conservative,2.0,2,15.0,5.0,0.8,0.8,10.0,0.6,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.65,5048,9,107,50,0.847457627118644,0.3184713375796178,0.4629629629629629,shallower_conservative,2.0,2,15.0,5.0,0.8,0.8,10.0,0.65,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.7,5052,5,109,48,0.9056603773584906,0.3057324840764331,0.45714285714285713,shallower_conservative,2.0,2,15.0,5.0,0.8,0.8,10.0,0.7,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.75,5052,5,112,45,0.9,0.28662420382165604,0.43478260869565216,shallower_conservative,2.0,2,15.0,5.0,0.8,0.8,10.0,0.75,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.8,5052,5,112,45,0.9,0.28662420382165604,0.43478260869565216,shallower_conservative,2.0,2,15.0,5.0,0.8,0.8,10.0,0.8,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.85,5052,5,116,41,0.8913043478260869,0.2611464968152866,0.4039408866995074,shallower_conservative,2.0,2,15.0,5.0,0.8,0.8,10.0,0.85,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.9,5053,4,130,27,0.8709677419354839,0.17197452229299362,0.28723404255319146,shallower_conservative,2.0,2,15.0,5.0,0.8,0.8,10.0,0.9,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
