threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.3,647,61,45,55,0.47413793103448276,0.55,0.5092592592592592,okhttp,"hbase,hector,logback,ninja,orbit,undertow",0.3,808
