threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.55,545,10,0,3,0.23076923076923078,1.0,0.375,elastic-job-lite,"commons-exec,handlebars.java,hbase,hector,http-request,httpcore",0.55,558
