threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.9,79,0,7,0,0.0,0.0,0.0,orbit,"logback,ninja,okhttp,spring-boot,undertow,wildfly",0.9,86
