threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.45,306,0,0,1,1.0,1.0,1.0,ninja,"logback,okhttp,orbit,spring-boot,undertow,wildfly",0.45,307
