threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.8,174,93,0,46,0.33093525179856115,1.0,0.4972972972972973,ambari,"activiti,alluxio,assertj-core,hbase,http-request,incubator-dubbo",0.8,313
