threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.3,301,5,1,0,0.0,0.0,0.0,ninja,"logback,okhttp,orbit,spring-boot,undertow,wildfly",0.3,307
