threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.9,1926,9,52,30,0.7692307692307693,0.36585365853658536,0.4958677685950413,spring-boot,"logback,ninja,okhttp,orbit,undertow,wildfly",0.9,2017
