threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.9,340,3,2,0,0.0,0.0,0.0,zxing,"logback,orbit,spring-boot,undertow,wildfly,wro4j",0.9,345
