threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.3,1934,1,81,1,0.5,0.012195121951219513,0.023809523809523808,spring-boot,"logback,ninja,okhttp,orbit,undertow,wildfly",0.3,2017
