threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.3,54,0,0,1,1.0,1.0,1.0,commons-exec,"elastic-job-lite,handlebars.java,hbase,hector,http-request,httpcore",0.3,55
