threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.55,121,1,1,22,0.9565217391304348,0.9565217391304348,0.9565217391304348,java-websocket,"commons-exec,elastic-job-lite,handlebars.java,http-request,httpcore,incubator-dubbo",0.55,145
