threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.3,680,10,18,4,0.2857142857142857,0.18181818181818182,0.2222222222222222,httpcore,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",0.3,712
