threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.9,2007,2,32,0,0.0,0.0,0.0,activiti,"achilles,ambari,assertj-core,httpcore,incubator-dubbo,java-websocket",0.9,2041
