threshold,TN,FP,FN,TP,precision,recall,f1,target_project,selected_sources,selected_threshold,num_tests
0.9,169,5,4,3,0.375,0.42857142857142855,0.39999999999999997,undertow,"hbase,hector,logback,okhttp,spring-boot,wildfly",0.9,181
